3783 14124
1193 3129 1
392 2089 1
392 979 1
392 918 1
392 2555 1
392 3381 1
392 2154 1
392 943 1
392 690 -1
392 512 1
646 648 1
648 943 1
512 648 -1
761 3382 1
761 1136 1
761 1181 1
761 3383 1
761 3384 1
894 3385 1
2520 2535 1
2292 2535 1
2535 3189 1
590 1403 1
1403 1689 1
1403 3386 1
1403 3387 1
1403 2321 1
2066 3081 1
2066 3388 1
2066 3389 1
2066 3190 1
2066 2212 1
1847 2188 1
2188 2529 1
1870 3390 1
351 1870 1
1870 1896 1
690 1870 -1
1320 1870 1
477 1428 1
134 477 -1
1428 2959 1
1428 2866 1
1063 1428 -1
34 2490 1
34 1888 1
34 339 1
34 3391 1
34 1100 1
2439 3392 1
715 1146 1
869 1146 1
460 1146 1
690 1146 1
614 1146 1
451 3393 1
718 3394 1
718 3395 1
1026 1120 1
1018 1120 1
1120 3396 1
440 1120 -1
1373 1374 1
1372 1374 1
1026 1038 1
1038 1566 1
62 2053 1
62 2934 1
62 3397 1
62 279 1
62 3181 1
62 1571 1
62 3398 1
62 2221 1
806 1575 1
1575 3399 1
916 3400 1
916 992 1
916 2431 1
663 916 1
916 998 1
678 697 1
697 3153 1
697 3401 1
2254 3402 1
395 2225 1
395 3403 1
395 3404 1
395 3405 1
395 896 -1
979 2225 1
938 979 1
912 979 1
979 1096 1
925 938 1
938 2705 1
938 3189 1
938 3406 1
938 2060 1
938 2955 1
935 938 1
938 2257 1
938 2221 1
938 2154 1
938 1096 1
690 938 -1
938 3407 1
978 1836 1
935 2042 1
935 2301 1
1959 2830 1
1959 3408 1
1401 1959 1
2113 2220 1
2113 3409 1
669 2113 1
2113 2814 1
2873 3158 1
2873 3360 1
2873 3126 1
2873 3410 1
2873 3411 1
1549 2873 1
1942 2873 1
2445 2873 1
2556 2873 1
2526 2873 1
2873 3084 -1
1684 2099 1
1684 3412 1
1684 1942 1
1684 2191 1
511 1684 -1
379 2198 1
633 1924 1
151 633 1
633 1832 -1
134 1395 1
367 1395 1
1395 3129 1
1320 2017 1
524 1320 1
1320 1410 1
596 1320 1
481 1320 1
960 1320 1
1320 1687 1
134 1396 1
758 1396 1
1136 1396 1
1396 2116 1
809 1119 1
187 1119 1
134 1119 1
615 1535 1
1535 3413 1
1910 1915 1
1623 1915 1
1508 1509 1
1509 1541 1
615 3414 1
615 3415 1
615 2860 1
615 3416 1
615 3417 1
615 3418 1
615 3419 1
615 2958 1
615 1674 1
615 3246 1
134 615 -1
30 1279 1
30 619 1
2568 2695 1
1518 2568 -1
2029 2568 1
3267 3351 1
3267 3275 1
552 3420 1
552 995 1
680 3421 1
680 1366 1
151 986 1
151 988 1
151 503 1
661 769 1
661 2227 1
661 702 1
661 1815 1
978 1817 1
970 2089 1
2089 2526 1
1691 2292 1
2292 2659 1
2292 3400 1
2149 2292 1
1501 3030 1
969 2220 1
969 1808 1
969 3077 1
3102 3422 1
1366 3102 1
3102 3423 1
2085 3102 1
890 3008 1
2194 3008 1
1443 3000 1
2058 3000 1
2206 3000 1
390 3000 1
1933 3000 1
3148 3209 1
3148 3424 1
3148 3425 1
3148 3426 1
2683 3148 1
2811 3148 1
1931 2312 1
1443 2312 1
988 2312 1
1205 3366 1
639 3366 1
2263 3366 -1
146 963 1
146 1875 1
146 396 1
146 3427 1
1931 2529 1
1931 2051 1
1869 3428 1
1869 3429 1
1869 2194 1
1869 2249 1
681 2987 1
918 3371 1
3030 3050 1
1547 3030 1
524 1063 1
121 524 1
524 590 1
524 1240 -1
524 885 -1
45 1322 1
45 352 1
45 3430 1
268 343 1
343 3431 1
343 1205 1
343 574 1
134 343 1
590 1673 1
1673 3288 1
481 1673 1
1673 3128 1
134 1673 1
751 3432 1
329 751 1
745 1512 1
745 1205 1
1239 1319 1
1319 3136 1
1157 1319 -1
1322 1456 1
1359 1457 1
1359 2108 1
1359 3433 -1
1359 1607 -1
28 2387 1
28 176 1
2975 3434 1
2013 2975 1
237 1188 1
1031 1325 1
416 1031 1
1031 3435 1
1031 1053 1
1031 1611 1
1031 1600 1
1031 2425 1
2129 2346 1
2129 3436 1
2129 2845 1
2129 3437 1
690 2129 1
1043 2069 1
1043 1639 1
1043 1067 1
1043 1625 1
1041 1095 1
799 1041 1
168 1008 1
1008 1913 1
1008 1092 1
608 1008 1
702 1008 -1
1766 3438 1
1748 1766 1
1705 1748 1
585 1705 1
1705 1717 1
1705 2440 1
1705 1767 1
977 2216 1
1992 2216 1
602 1850 1
2240 3229 1
2240 2936 1
943 2197 1
943 1837 1
943 2805 1
794 2151 1
2151 3127 1
1370 3439 1
1367 3439 1
3051 3439 1
1366 3439 1
3343 3439 1
3439 3440 1
3439 3441 1
644 3439 1
3189 3281 1
3189 3209 1
3150 3189 1
1942 3189 1
360 876 1
360 1927 1
360 460 1
612 1205 1
1205 2105 1
1205 1914 1
1205 1315 1
1205 2556 1
964 1205 1
1205 2263 -1
1205 1472 -1
1205 2262 -1
1205 2261 -1
1443 2460 1
2460 3442 1
972 2460 1
2460 3443 1
3187 3209 1
2051 3209 1
3209 3444 1
90 3031 1
4 90 1
90 1942 1
2175 3123 1
2529 3154 1
2049 2529 1
2529 2554 1
2055 2529 1
686 2529 1
925 3031 1
3031 3127 1
507 3031 1
949 3031 1
764 3445 1
1420 1459 1
1420 1925 1
1420 3446 1
1420 3447 1
1420 1691 1
1420 2316 1
284 590 1
284 1443 1
2567 3448 1
76 3449 1
76 702 1
1569 3450 1
1358 1569 1
1569 2226 1
1569 1666 -1
3371 3451 1
1966 2099 1
822 2099 1
2099 2149 1
2099 3452 1
1443 2099 -1
1892 2170 1
1892 3453 1
1477 3046 1
3046 3454 1
797 3455 1
797 2486 1
1543 3456 1
1543 3457 1
2108 3458 1
1472 2108 1
301 3459 1
26 1099 1
590 1478 1
777 1478 1
1244 1478 1
1478 1536 -1
1177 3460 1
41 794 1
794 3461 1
755 794 1
70 794 1
794 1965 1
794 1518 -1
794 2212 1
833 1170 1
250 1170 1
690 2001 1
2001 3462 1
3395 3463 1
208 3395 1
1188 3464 1
715 1188 1
1188 2498 1
1188 3465 1
1188 3466 1
106 1188 1
780 2579 1
780 828 1
612 3467 1
612 1082 -1
612 1086 -1
612 1087 -1
612 1088 -1
612 1090 -1
612 2339 -1
2396 3468 1
24 2396 1
19 1015 1
19 170 1
19 806 1
19 172 1
806 1267 1
806 1266 1
1565 1711 1
1565 3469 1
1565 1790 1
1565 1720 1
1709 1771 1
912 2694 1
912 970 1
912 972 1
912 3015 1
986 1815 1
803 875 1
803 3288 1
803 1325 1
803 2008 1
803 3222 -1
803 856 1
2149 2672 1
2149 3247 1
2149 3470 1
2149 2844 1
2149 2195 1
577 977 1
910 3471 1
910 2067 1
910 3340 1
910 3472 1
2246 2922 1
1069 2005 1
2005 2301 1
2005 3473 1
2005 3474 1
931 2203 1
931 2191 1
931 3475 1
1370 3423 1
1370 3476 1
1370 2085 1
1370 3342 1
1186 2384 1
3051 3477 1
1366 3051 1
1832 2705 1
2705 3083 1
1933 3478 1
1443 2059 1
2051 3183 1
686 2051 1
635 3245 1
2346 3479 1
1530 2346 1
2303 2346 1
2346 2404 1
2682 2999 1
1443 2999 1
1443 2064 1
2045 2064 1
3281 3480 1
3281 3444 1
2659 3281 1
3281 3481 1
2662 3281 1
2053 3199 1
1485 2053 1
2053 3444 1
2521 3482 1
2521 3483 1
2521 3484 1
2521 3485 1
998 2521 1
2220 3156 1
1459 1559 1
1443 1559 1
1439 1559 1
1559 3486 1
1401 1559 1
690 1559 -1
1559 2833 1
134 555 1
555 3487 1
555 3488 1
555 1443 -1
373 1744 1
1744 3471 1
1744 3489 1
378 1744 1
1561 1744 1
368 1744 1
1744 3490 1
1744 2530 1
1549 1744 1
1691 1744 1
1744 3491 1
349 1239 1
349 590 1
1032 1106 1
1951 3492 1
134 1951 1
590 1196 1
690 1196 -1
1239 1244 1
589 1244 1
1244 1536 -1
2348 2855 1
1254 2348 -1
1660 1675 1
1675 2953 1
1033 1675 1
690 1675 -1
1505 1878 1
570 1878 1
776 837 1
590 837 1
1061 2768 1
1300 1674 1
1300 1325 1
1229 1300 1
322 1300 1
1048 2243 1
1180 2760 1
1928 2127 1
1928 3018 1
1928 2944 1
244 2023 1
244 738 1
244 1301 1
799 1315 1
789 2906 1
777 789 1
2426 3226 1
1617 2426 1
2425 2426 1
2426 3493 1
1325 2426 1
2426 2773 1
1068 2741 1
1315 2598 1
420 1315 1
1910 2850 1
1910 3066 1
1337 1910 -1
885 1910 -1
854 1910 -1
1336 1910 -1
1343 1910 -1
1344 1910 -1
1345 1910 -1
1346 1910 -1
1347 1910 -1
1348 1910 -1
1349 1910 -1
1350 1910 -1
1351 1910 -1
1352 1910 -1
167 3494 1
145 602 1
381 3121 1
152 381 1
369 381 1
381 963 1
381 3495 1
568 2226 1
2226 2708 1
1500 2226 1
702 2226 1
970 3496 1
970 2665 1
970 3334 1
970 3088 1
970 2805 1
970 3497 1
970 2154 1
970 1978 1
149 970 1
970 2258 1
2208 3149 1
2208 3498 1
503 2208 1
808 972 1
972 2315 1
972 3151 1
1499 1942 1
808 2625 1
808 3330 1
390 2224 1
390 2111 1
390 3499 1
390 1961 1
2042 3500 1
1443 2042 1
396 963 1
1131 3501 1
1896 3502 1
1896 2026 1
1896 2563 1
1896 2564 1
1896 3503 -1
1459 1922 1
1884 1922 1
1363 3504 1
1994 3504 1
378 1549 1
921 1437 1
367 2100 1
1545 1891 1
1545 3505 1
1545 1958 1
1927 3106 1
1927 3506 1
1100 1927 1
1321 2231 1
1321 2107 1
1321 2098 1
1321 3507 1
1321 1540 1
453 1321 1
2404 3508 1
134 2404 -1
876 1474 1
1474 3509 1
121 1225 1
247 279 1
279 399 1
279 1888 1
279 2074 1
769 796 1
769 2757 1
769 3510 1
769 2008 -1
875 2008 1
801 856 1
715 852 1
715 3511 1
715 1325 1
715 836 1
690 715 1
3052 3512 1
3052 3418 1
778 828 1
778 1588 1
754 778 1
1364 2859 1
1099 1551 1
1033 1099 1
1099 1522 1
182 1099 1
162 1099 1
1099 2953 1
2028 3513 1
2689 2928 1
2928 3514 1
1424 2928 1
953 2928 1
166 1518 1
1091 1518 1
1518 3515 1
1518 3516 1
1518 3116 1
1518 3476 1
1708 1729 1
1708 1748 1
1708 3517 1
149 674 1
579 1832 1
579 2116 1
1363 1977 1
984 3383 1
663 3518 1
663 1103 1
512 2514 1
2514 3519 1
2514 3520 1
2514 2787 1
596 690 -1
2311 3521 1
2311 2996 1
2311 3522 1
926 3523 1
58 2220 1
58 1443 1
2186 2523 1
2186 3524 1
1443 2186 1
1808 2187 1
2187 3525 1
1443 2187 1
1294 2187 -1
1937 2447 1
2447 3285 1
1158 2447 1
574 3243 1
1443 2818 -1
2818 3526 -1
2818 3527 -1
2818 3528 -1
2260 2818 -1
2262 2818 -1
2261 2818 -1
2198 3529 1
1942 2198 1
2198 3118 1
2198 3530 1
2198 3531 1
1859 2198 1
1439 2198 1
2063 2198 1
1294 2198 -1
2198 3532 -1
33 2170 1
2170 3533 1
3398 3534 1
134 481 1
590 3456 1
590 3535 1
590 3536 1
590 3135 1
590 1479 1
590 3537 1
466 590 1
590 1607 1
70 590 1
590 2733 1
590 3538 1
590 3539 1
590 3540 1
128 590 1
590 1856 1
590 3541 1
298 590 1
590 3454 1
291 590 1
163 590 1
590 2117 1
292 590 1
471 590 1
590 3542 1
473 590 1
310 590 1
590 1540 1
590 2487 1
590 2058 1
590 3543 1
590 2098 1
590 3544 1
590 2974 1
590 2309 1
590 1562 1
590 3545 1
590 1514 1
317 590 1
590 3546 1
318 590 1
590 1100 1
590 1537 -1
590 988 -1
590 1938 1
1033 1899 1
1033 3547 1
1033 1424 -1
885 1033 -1
2079 2243 1
2243 2851 1
7 705 1
7 2322 1
955 2009 1
1653 3548 1
1325 3435 1
690 2008 1
758 2008 1
1240 2008 -1
728 3549 1
728 2102 1
690 728 1
728 796 1
728 2650 -1
210 216 1
216 3550 1
82 1584 1
1424 1735 1
158 1424 1
1424 3551 1
99 1424 1
1424 1724 1
1424 2597 1
1424 3552 1
1424 1810 1
1424 3553 1
1424 1795 -1
702 1424 -1
1134 1424 -1
70 1424 -1
1056 3554 1
1056 3555 1
879 1021 1
1021 1568 1
1021 2388 1
1021 2145 1
1278 2297 1
585 2297 1
1724 3556 1
2639 3557 1
1698 3558 1
2903 3559 1
949 2582 1
1974 3560 1
1945 1974 1
1974 2922 1
1984 2801 1
945 2800 1
702 945 1
1443 2811 1
2310 2811 1
1835 3561 1
1835 2607 1
1835 3400 1
134 1945 1
1945 3181 1
2830 3408 1
1462 1743 1
1443 1743 1
1401 3355 1
134 1401 -1
2683 3562 1
1571 2058 1
2913 3444 1
890 2579 1
890 3563 1
890 2543 1
686 1443 1
1808 2220 1
1134 2220 1
2220 2556 1
2220 3564 1
2220 3565 1
1294 2220 -1
2531 2908 1
2249 3079 1
2249 3564 1
1686 1884 1
1884 3566 1
1884 2565 1
1884 3502 1
3365 3503 1
1879 3567 1
1296 3287 1
1546 2183 1
631 1517 1
631 1435 1
134 631 1
1686 3568 1
298 1455 1
291 298 1
273 876 1
876 2009 1
876 1156 1
876 3569 -1
765 804 1
1181 2237 1
743 869 1
1645 3570 1
758 1214 1
863 1214 1
1622 2984 1
796 3328 1
440 796 1
796 882 1
758 882 1
3063 3571 1
11 174 1
738 2013 1
192 1016 1
1282 3129 -1
1522 1916 1
1187 2775 1
89 2744 1
1747 1748 1
1747 2436 1
585 1768 1
1768 2692 1
1745 1768 -1
1731 3572 1
585 1731 -1
1729 1745 1
1729 3573 1
1729 2436 1
585 1729 1
1728 1729 1
1729 1755 -1
585 3574 1
2582 3561 1
2062 2526 1
1842 2526 1
2225 2257 1
3088 3159 1
3088 3375 1
644 3575 1
644 1367 1
644 1846 1
604 3298 1
120 967 1
967 2250 1
2250 3576 1
1571 3229 1
701 2708 1
3342 3577 1
1832 3021 1
1832 2680 1
1443 3338 1
3338 3578 1
3482 3579 1
906 2057 1
1975 3580 1
1859 1954 1
1954 1960 -1
1859 2765 1
3581 3582 1
3421 3582 1
856 2121 1
318 856 1
385 856 1
254 856 1
777 856 1
856 1254 -1
856 1169 -1
988 2530 1
134 1691 1
376 1966 1
1966 3583 1
1966 2534 1
1190 1472 1
1472 3584 1
1400 1856 1
36 1400 1
347 1239 1
1689 3585 1
1100 1852 1
1100 3540 1
2161 3586 1
1631 3587 1
585 1704 1
1704 1762 1
1899 2386 1
1176 3588 1
2733 2855 1
70 3589 1
70 1264 1
1239 1305 1
1291 1526 1
1155 1291 1
1526 3590 1
1505 2650 -1
758 762 1
762 3591 1
1054 2424 1
2271 2424 1
755 1294 -1
1448 3592 1
1074 3593 1
1074 1606 1
1074 1077 1
1074 3594 1
988 1074 -1
777 1187 -1
1012 2411 1
1012 3595 1
1720 2069 1
1720 1732 1
822 925 1
896 2152 1
2152 3596 1
2152 3597 1
2221 2431 1
597 2221 1
1814 2296 1
142 396 1
388 396 1
396 690 -1
1571 2936 -1
973 2661 1
1932 3139 1
1443 3598 1
2523 3598 1
2758 3598 1
1938 3444 1
1240 3444 1
608 3599 1
924 3600 1
924 3601 1
2370 3241 1
3241 3602 1
2135 3241 1
3241 3603 1
3059 3241 1
2682 3206 1
2507 3002 1
3226 3326 1
3226 3346 1
2509 2513 1
705 2322 1
2322 3454 1
2027 3427 1
134 2537 1
1239 1393 1
166 1095 -1
2855 3604 1
1435 2855 1
589 1514 1
302 958 1
1145 2029 1
629 2029 1
765 1286 -1
3605 3606 1
3606 3607 1
956 2536 1
690 956 1
956 3608 -1
134 2851 1
1452 3609 1
1452 1888 1
1303 3610 1
758 2598 1
1219 2071 1
1406 2757 1
1658 2023 1
1593 1658 1
1058 1592 1
205 2148 1
1593 3038 1
101 2627 1
845 2627 1
867 2627 1
835 2572 1
835 1227 1
1108 3038 1
1077 3038 1
101 2768 1
189 2904 1
79 189 1
189 3611 1
420 2744 1
164 585 1
2725 2991 1
1709 1777 1
1709 1745 1
1709 1761 1
1709 1716 1
1709 2690 1
1709 1778 1
435 1487 1
994 1487 1
2607 2792 1
1840 2431 1
1840 3317 1
2624 3058 1
2624 3612 1
975 3613 1
658 3614 1
1264 2295 1
2782 2978 1
597 2154 1
512 597 1
2085 3615 1
1367 3616 1
1367 3617 1
1443 2474 1
647 2474 1
2474 2836 1
909 2251 1
966 3103 1
2847 3618 1
1443 3618 1
1443 3283 1
2910 3298 1
3298 3619 1
1443 1510 1
1443 2531 1
1443 3153 1
105 2055 1
2055 2620 1
3183 3620 1
3183 3621 1
3320 3564 1
134 335 1
385 432 1
385 2533 1
988 1880 1
1727 3197 1
1727 1800 1
1660 1727 -1
134 1727 -1
678 1727 -1
1190 1727 -1
2382 3622 1
1232 2309 1
134 2309 1
2169 3159 1
1190 3045 1
41 163 1
122 291 1
295 2073 1
1227 1240 1
1227 2095 -1
2934 3623 1
758 1136 1
1136 2989 1
134 1678 1
1157 1294 -1
906 1294 -1
1250 1294 -1
1251 1294 -1
1252 1294 -1
1253 1294 -1
885 1294 -1
1269 1294 -1
3288 3547 1
2105 2871 1
2105 2228 1
734 874 1
758 1191 1
1591 2148 1
731 3624 1
1077 1103 1
1077 2271 1
1077 3625 1
1077 2410 1
1617 1625 1
210 879 1
1588 3327 1
1588 3626 1
776 1588 1
2349 3627 1
777 1521 1
1015 3348 1
681 1015 1
1054 3628 1
1054 3629 1
1054 1071 1
1054 3630 1
177 3294 1
2441 2864 1
1566 2608 1
585 1748 1
2593 3631 1
585 1790 1
1317 1790 1
1843 3632 1
973 974 1
974 3633 1
702 3181 1
134 3181 -1
659 2997 1
659 988 1
1096 2212 1
1987 3634 1
1987 2227 1
702 2779 1
698 2779 -1
394 3635 1
394 655 1
394 3636 1
2286 3491 1
2286 3637 1
2286 3638 1
2286 3205 1
690 2286 -1
1443 2060 1
2837 3218 1
2301 3639 1
701 2197 -1
1443 3344 1
906 2676 1
389 3640 1
1808 2847 1
1443 1808 -1
3566 3640 1
2623 3640 1
388 3059 1
2757 3079 1
3053 3079 1
1142 1443 1
1942 2050 1
3059 3641 1
3059 3642 1
1443 3410 1
142 3453 1
142 3643 1
134 905 1
1925 3644 1
1925 3645 1
568 904 1
2562 3085 1
1457 2191 1
1671 1687 1
1433 1438 -1
1685 3646 1
1304 2030 1
308 3647 1
1232 1831 1
307 309 1
2107 3648 1
299 305 1
295 297 1
122 297 1
1004 2231 1
758 2628 1
2486 2628 1
1831 2234 1
690 2234 -1
3605 3607 1
1615 2909 1
251 1615 1
1642 2269 1
1621 1642 1
1208 3393 1
1648 3649 1
863 2116 1
1155 2116 1
109 2394 1
109 3399 1
60 826 1
2467 2980 1
1103 3346 1
776 3650 1
1912 3651 1
1013 3110 1
570 1386 1
570 3652 -1
1618 2386 1
681 3653 1
609 1793 1
609 1805 1
2692 3654 1
1788 2692 1
2692 3655 1
2692 3656 1
585 2692 -1
2692 3657 1
3658 3659 1
585 1762 1
585 1788 1
1800 2691 1
702 1983 1
600 702 1
600 2829 1
600 998 1
600 690 -1
1990 3660 1
601 3661 1
3091 3318 1
1490 2583 1
1711 2630 1
1848 2978 1
2305 3662 1
2704 3499 1
2381 3033 1
568 3033 1
3033 3083 1
3227 3426 1
340 1443 1
1443 2808 1
2808 3524 1
1443 3250 1
1443 3443 1
1443 3198 1
2508 2509 1
134 2062 1
1158 3485 1
3524 3663 1
2380 3524 1
2448 3664 1
1443 2043 1
134 790 -1
376 1905 1
316 1434 1
1123 3665 1
3320 3666 1
3666 3667 1
988 3666 1
2539 2890 1
3093 3668 1
134 1742 1
1439 1742 1
134 2290 1
134 364 1
1416 1421 1
1905 3669 1
3585 3670 1
134 3585 1
331 332 1
1356 1410 1
3539 3671 1
1862 3672 1
310 2394 1
122 1665 1
122 3135 1
1532 3607 1
1224 2230 1
1269 1278 -1
176 1441 -1
176 1272 -1
873 1216 1
1103 1606 1
194 868 1
758 1113 1
194 2394 1
3323 3673 1
1301 3323 1
182 2022 1
758 2022 -1
1206 3674 1
1126 1916 -1
2300 3116 1
158 2435 1
1202 2742 1
585 3163 1
670 3221 1
2718 3142 1
702 942 1
942 988 1
690 942 -1
973 3015 1
939 3675 1
3375 3676 1
2739 3091 1
3232 3677 1
702 3232 1
3678 3679 1
3078 3679 1
3679 3680 1
2154 3679 1
998 3400 1
932 1497 1
1942 3681 -1
1563 2459 -1
859 1210 1
1210 3682 1
1443 3683 1
3070 3684 1
2139 3080 1
2625 3080 1
906 2939 1
3502 3685 1
2381 3522 1
2139 2895 1
1443 3499 1
1443 3686 1
1443 2623 1
3297 3301 1
1443 3687 1
1443 3688 1
3368 3642 1
3385 3387 1
3190 3236 1
1443 3689 1
2701 2706 -1
906 2524 1
3483 3690 1
3483 3691 1
681 1253 1
681 1252 -1
681 1251 -1
681 1250 -1
681 758 -1
681 690 1
681 754 -1
681 885 -1
681 1268 -1
681 1240 -1
2561 2672 1
2663 2672 -1
1548 3681 1
1443 1548 1
3692 3693 1
3362 3693 1
2551 3694 1
3083 3491 1
1885 3452 1
2544 3695 1
2541 3685 1
134 576 1
3453 3696 1
1547 3697 1
134 3698 1
1437 3699 1
2329 3128 1
2232 3128 1
2937 3540 1
122 1245 -1
2865 3700 1
2011 3701 1
777 2117 1
2009 3454 1
1477 3454 1
3454 3702 1
1239 1531 1
2232 3607 1
2428 2831 1
690 3060 1
690 855 1
758 2006 1
253 2473 1
2473 3703 1
758 2757 1
2757 2762 -1
585 2761 1
440 2824 1
1133 1145 1
1618 3704 1
2498 3705 1
758 2952 1
188 879 1
3312 3706 1
208 3111 1
3111 3707 1
1073 2468 1
1058 3630 1
1058 3708 1
1058 3709 1
3628 3630 1
3710 3711 1
1578 3712 1
2602 3348 1
2689 3713 1
1266 1355 1
2033 2642 1
1733 3714 1
1733 3715 1
585 1769 1
998 1842 1
3015 3716 1
702 3015 1
695 3717 1
2710 3042 1
977 2710 -1
3151 3718 1
977 3042 -1
3078 3680 1
3078 3678 1
1103 3594 1
3020 3302 1
3717 3719 1
643 3387 1
2669 3001 1
2452 3381 1
3140 3718 1
1495 3083 1
1868 3720 1
1868 3721 1
3034 3083 1
2448 3284 1
1891 3329 1
1443 2610 1
2049 3339 1
1443 3722 1
387 3723 1
3319 3677 1
3677 3724 -1
2236 3725 1
253 3615 1
2550 3667 1
253 3726 1
2561 3727 -1
134 3486 1
372 3728 1
988 2488 1
1239 2096 1
134 1412 1
2168 2326 1
2222 3729 -1
134 1307 1
589 3537 1
1607 2320 1
3263 3730 1
449 3197 1
1239 3731 1
2329 3292 1
1233 2821 1
1240 3588 1
3607 3732 1
1229 3733 1
1239 2958 -1
2125 2493 1
117 2009 1
517 2715 -1
517 3734 -1
517 1240 -1
2265 2966 1
1216 3735 1
2612 2713 1
690 742 1
2965 3736 1
585 805 -1
805 1317 1
585 1787 1
758 3737 1
758 3738 1
758 3739 1
702 760 -1
585 1745 1
585 1736 1
585 1737 1
585 1084 1
585 3740 1
585 2336 -1
585 1090 -1
585 3741 1
585 3742 1
585 3743 1
585 3744 1
585 2122 1
585 3745 1
585 1800 1
585 1780 1
585 1765 1
585 3655 1
585 1782 -1
585 1265 -1
585 1784 -1
585 3746 -1
585 1804 -1
585 1805 -1
585 3657 -1
585 885 -1
1248 1525 1
1202 2654 1
1026 2119 1
1666 2336 -1
713 3747 1
3651 3748 1
177 816 -1
1206 1577 1
1062 1577 -1
1078 3749 1
2411 3750 1
1080 1265 1
156 2640 1
1736 2656 1
2437 2720 1
702 3751 1
512 3675 -1
1891 3752 1
3083 3753 1
1443 3754 1
3129 3755 1
1443 3690 1
134 3756 1
519 1480 -1
3133 3757 1
134 3758 1
231 3759 1
1369 3760 1
134 1795 1
1200 1233 -1
2095 3761 1
2905 3762 1
1211 1254 -1
1218 1239 1
758 2037 1
758 2762 1
1169 3763 1
2329 3575 -1
1134 1740 1
1062 1357 1
1103 1108 1
758 3764 1
758 3765 1
998 1616 -1
2427 3766 1
816 3767 1
1062 3768 1
3769 3770 1
2300 2401 -1
3748 3771 1
1387 3772 1
1026 3773 1
906 2049 1
1564 3143 1
690 1369 -1
1443 3774 -1
690 754 -1
690 758 -1
690 2239 -1
690 1269 -1
690 1239 -1
690 704 -1
690 703 -1
690 2176 -1
690 3775 -1
690 3776 -1
690 2759 -1
690 2714 -1
690 2979 -1
690 2650 -1
690 1169 -1
690 1254 -1
690 3777 -1
690 1595 -1
690 1240 -1
247 690 -1
690 1527 -1
690 3083 -1
690 1216 -1
690 1229 -1
1595 1668 1
1172 1653 1
1173 1653 1
1239 1653 1
758 854 1
3778 3779 -1
1062 1206 -1
1363 2869 1
1265 1363 -1
1363 1443 -1
1250 1440 1
1251 1440 1
1252 1440 1
1253 1440 1
885 1440 1
1698 1745 1
1698 1804 1
2766 3780 -1
1443 1891 -1
1443 3320 -1
1607 3781 -1
1271 2238 1
988 1419 1
826 2263 -1
826 2262 -1
826 2261 -1
2260 2261 1
2260 2262 1
2261 3527 1
1264 1607 -1
702 1265 -1
2293 2294 1
2262 3528 1
2261 3526 1
1271 1273 1
1272 1273 1
1270 1273 1
758 2714 1
1026 2400 -1
134 2626 -1
2104 3222 -1
2979 3777 1
1169 3777 1
2663 3727 1
758 3782 -1
1267 3783 -1
703 704 1
1275 1276 1
1271 1275 1
1274 1275 1
1270 1271 1
1270 1272 1
1443 2847 -1
1239 1264 -1
1274 1276 1
1271 1272 1
1026 1085 1
1271 1276 1
885 1108 -1
1172 1173 1
1172 1239 1
1172 2009 -1
1425 1660 -1
134 1425 -1
1443 3084 1
2261 2262 1
1071 1092 1
702 1092 1
2650 2979 1
2239 2979 1
1173 1239 1
1173 2009 -1
1527 2759 1
1262 2759 1
702 988 1
1169 1254 1
1239 2009 -1
134 2009 -1
758 2759 -1
1443 2448 1
925 1443 -1
2262 2263 1
2239 2650 1
758 885 -1
1250 1253 1
1251 1253 1
1252 1253 1
885 1253 1
1240 1253 1
134 1253 -1
1250 1252 1
1251 1252 1
885 1252 1
1240 1252 1
1240 1250 1
1240 1251 1
885 1240 1
1250 1251 1
885 1251 1
885 1250 1
134 885 -1
